mag_id,coassembly_ecozone,completeness,contamination,strain_heterogeneity,genome_size_mbp,gc,n_genes,coding_density,n_contigs,n50,n_trna_genes,n_trna_aminoacids,n_16s_rrna_genes,n_23s_rrna_genes,n_5s_rrna_genes,mimag_quality,domain,phylum,class,order,family,genus,species,taxon
SAP_bin508,Semi-Arid Plateaux,98.3,2.04,0,5.106782,60.73752512,4535,0.889344797,433,15356,39,19,0,0,0,high,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,Arctic95D-9,NA,Verrucomicrobiota/_A
SAP_bin518,Semi-Arid Plateaux,91.93,3.33,0,2.650349,38.17867005,2891,0.92188425,340,9796,27,15,0,0,0,medium,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Pseudobdellovibrio,NA,Bdellovibrionota/_C
SAP_bin53,Semi-Arid Plateaux,66.68,0,0,1.767285,45.48259053,1799,0.946431956,292,6955,23,15,0,0,1,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA955,NA,NA,Bacteroidota
SAP_bin533,Semi-Arid Plateaux,85.8,8.92,3.85,3.579808,32.4095594,3471,0.903138381,362,15329,35,15,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,M2408,NA,Bacteroidota
SAP_bin550,Semi-Arid Plateaux,54.81,0.86,0,2.095983,67.08241431,2338,0.917320417,412,5784,31,16,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Porphyrobacter,NA,Alphaproteobacteria
SAP_bin554,Semi-Arid Plateaux,66.34,0.54,0,1.632617,37.63393374,1677,0.946851589,305,5589,12,9,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,M0103,NA,Bacteroidota
SAP_bin589,Semi-Arid Plateaux,62.07,0,0,1.663336,45.88910479,1761,0.922827378,277,6721,19,10,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,SCGC-AAA027-K21,NA,Gammaproteobacteria
SAP_bin601,Semi-Arid Plateaux,70.35,2.46,0,1.464413,34.66685969,1537,0.914795894,268,6176,21,14,0,1,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UBA1997,SYAR01,NA,Alphaproteobacteria
SAP_bin606,Semi-Arid Plateaux,97.1,1.47,0,3.198057,58.70630198,3086,0.90021191,198,23074,41,19,0,0,0,high,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,UBA1315,NA,Verrucomicrobiota/_A
SAP_bin614,Semi-Arid Plateaux,97.7,0,0,3.613133,65.33180484,3009,0.915152307,81,68122,50,20,1,2,1,high,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,UBA1268,NA,NA,Planctomycetota
SAP_bin621,Semi-Arid Plateaux,79.31,0,0,2.616018,57.91825591,2676,0.922743269,337,10417,28,17,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,NA,NA,Gammaproteobacteria
SAP_bin624,Semi-Arid Plateaux,88.04,0.62,0,2.215823,35.64066263,2095,0.933735682,213,14110,26,14,1,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,NA,Bacteroidota
SAP_bin630,Semi-Arid Plateaux,53.99,1.75,0,1.282597,60.5652438,1445,0.933273663,274,4952,28,16,1,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,SISG01,NA,Actinobacteriota
SAP_bin643,Semi-Arid Plateaux,71.23,4.74,0,3.532665,29.06245002,3687,0.904622431,656,5922,40,17,0,0,0,medium,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,Silvanigrella,NA,Bdellovibrionota/_C
SAP_bin646,Semi-Arid Plateaux,91.81,1.65,0,2.090844,37.111664,2059,0.870399226,194,13496,30,18,1,0,0,high,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UBA6187,1-14-0-20-39-49,NA,Alphaproteobacteria
SAP_bin684,Semi-Arid Plateaux,93.21,1.09,0,4.343012,58.62406091,4098,0.831428281,394,14341,34,18,0,0,0,high,Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Nodosilinea,NA,Cyanobacteria
SAP_bin697,Semi-Arid Plateaux,59.25,1.72,0,2.889978,64.53997228,2658,0.912839821,479,6930,27,16,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA9464,SXXZ01,NA,Verrucomicrobiota/_A
SAP_bin698,Semi-Arid Plateaux,63.59,0,0,1.748765,53.68165534,1841,0.926795195,249,8606,19,14,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,SYFN01,NA,Gammaproteobacteria
SAP_bin7,Semi-Arid Plateaux,51.72,1.72,0,1.808906,36.72921644,1791,0.937032107,345,5537,21,15,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UKL13-3,B1,NA,Bacteroidota
SAP_bin71,Semi-Arid Plateaux,81.17,0,0,0.659254,32.68815965,721,0.889690468,21,59008,34,19,2,2,1,medium,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA11359_D,NA,NA,Patescibacteria
SAP_bin724,Semi-Arid Plateaux,51.83,1.48,0,1.215911,32.60625161,1349,0.921905468,268,4852,18,12,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,UBA8649,NA,NA,Bacteroidota
SAP_bin729,Semi-Arid Plateaux,89.73,3.64,0,2.539147,38.61674807,2455,0.938186722,247,20305,22,13,2,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA952,NA,Bacteroidota
SAP_bin742,Semi-Arid Plateaux,65.04,2.36,0,2.073913,65.54291332,2209,0.892665218,399,5533,26,15,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,UBA6669,NA,Verrucomicrobiota/_A
SAP_bin759,Semi-Arid Plateaux,87.49,0.84,0,3.037672,47.63963983,2702,0.908076646,50,92714,42,20,0,0,0,medium,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,NA,NA,NA,Bdellovibrionota/_C
SAP_bin764,Semi-Arid Plateaux,89.15,0,0,0.838863,37.98880151,872,0.952118522,82,15021,44,18,1,1,1,medium,Bacteria,Firmicutes,Bacilli,RFN20,CAG-826,UBA970,NA,Firmicutes/_A
SAP_bin77,Semi-Arid Plateaux,84.8,2.52,0,3.191475,54.27007888,2975,0.873868979,221,23083,38,18,0,1,1,medium,Bacteria,Bdellovibrionota_C,UBA2361,UBA2361,UBA2361,NA,NA,Bdellovibrionota/_C
SAP_bin781,Semi-Arid Plateaux,63.48,1.72,0,0.990453,24.04324082,769,0.846245102,42,44263,33,17,1,0,1,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,AB1-6,NA,NA,Alphaproteobacteria
SAP_bin783,Semi-Arid Plateaux,68.42,0,0,2.69745,42.1127361,2959,0.934586369,382,8718,17,11,0,0,0,medium,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,UBA4096,NA,Bdellovibrionota/_C
SAP_bin784,Semi-Arid Plateaux,54.31,0,0,1.280248,36.01739663,1360,0.936479495,312,4066,3,3,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA955,NA,NA,Bacteroidota
SAP_bin80,Semi-Arid Plateaux,59.42,1.71,0,0.93723,50.41174525,1067,0.961409686,189,5345,7,7,0,0,0,medium,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,BACL27,NA,Actinobacteriota
SAP_bin805,Semi-Arid Plateaux,57.76,0,0,1.788634,39.7704617,1740,0.939564494,296,6726,12,10,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UBA955,NA,NA,Bacteroidota
SAP_bin824,Semi-Arid Plateaux,63.66,1.08,0,1.559111,56.8885089,1506,0.943504985,205,10253,15,9,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Schleiferiaceae,TMED14,NA,Bacteroidota
SAP_bin829,Semi-Arid Plateaux,67.6,1.75,0,1.34491,59.70258233,1423,0.950191463,156,11303,41,15,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,MWH-TA3,NA,Actinobacteriota
SAP_bin833,Semi-Arid Plateaux,75.86,1.72,0,1.927129,46.58587982,1773,0.917210005,143,18465,26,15,1,0,0,medium,Bacteria,Margulisbacteria,Marinamargulisbacteria,SXXA01,NA,NA,NA,Margulisbacteria
SAP_bin835,Semi-Arid Plateaux,55.52,0,0,1.323127,47.66639937,1370,0.915364889,264,5401,8,7,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,NA,Bacteroidota
SAP_bin840,Semi-Arid Plateaux,87.93,3.92,6.67,2.853787,31.09485746,2772,0.911771621,332,11707,22,15,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA2040,NA,Bacteroidota
SAP_bin859,Semi-Arid Plateaux,82.76,3.45,0,4.827157,62.90228389,4056,0.894324755,466,12965,37,17,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA9464,UBA6176,NA,Verrucomicrobiota/_A
SAP_bin865,Semi-Arid Plateaux,73.22,0.49,0,0.65288,36.23881877,626,0.8652708,32,32565,39,20,1,2,1,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,NA,NA,Alphaproteobacteria
SAP_bin882,Semi-Arid Plateaux,53.45,0,0,1.283181,44.52341486,1463,0.942749308,230,6091,10,8,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,NA,Gammaproteobacteria
SAP_bin894,Semi-Arid Plateaux,99.32,0,0,3.035144,52.05809016,2747,0.904203886,155,32028,41,18,0,0,0,high,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,UBA956,UBA956 sp002293145,Verrucomicrobiota/_A
SAP_bin898,Semi-Arid Plateaux,62.74,0,0,1.678714,66.36598015,1937,0.913897781,385,4486,20,14,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA,Alphaproteobacteria
SAP_bin919,Semi-Arid Plateaux,86.05,0,0,2.13982,41.99848585,1999,0.962036526,183,17617,16,10,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,UA16,UBA4660,NA,Bacteroidota
SAP_bin935,Semi-Arid Plateaux,78.8,1.65,0,1.177171,30.87750208,1283,0.919774612,234,5274,20,15,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UBA1997,SYAR01,NA,Alphaproteobacteria
SAP_bin942,Semi-Arid Plateaux,89.28,2.03,0,1.665789,55.9314535,1712,0.915527117,159,14895,34,16,1,1,1,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,UBA6821,NA,NA,Verrucomicrobiota/_A
SAP_bin972,Semi-Arid Plateaux,93.24,0.23,0,1.519053,39.49269709,1418,0.928542322,67,41109,34,20,0,0,0,high,Bacteria,Verrucomicrobiota_A,Chlamydiia,Parachlamydiales,NA,NA,NA,Verrucomicrobiota/_A
SAP_bin978,Semi-Arid Plateaux,64.37,0,0,0.634646,37.67407342,709,0.894757077,20,43738,37,19,2,3,1,medium,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA1006,NA,NA,Patescibacteria
SAP_bin981,Semi-Arid Plateaux,63.79,1.72,0,1.159458,46.32216087,1306,0.950011126,193,6558,13,8,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter sp002292975,Gammaproteobacteria
SAP_bin987,Semi-Arid Plateaux,63.79,2.59,0,2.304244,31.71565164,2474,0.901196227,401,6544,25,15,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Bacteroidota
SAP_bin991,Semi-Arid Plateaux,75.17,0,0,2.360919,62.1268667,2535,0.921845264,297,10067,29,14,1,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseicyclus,NA,Alphaproteobacteria
SAP_bin992,Semi-Arid Plateaux,90.02,0.74,0,1.88045,33.14063123,1852,0.900623255,241,9690,30,18,1,0,0,high,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,NA,Bacteroidota
SAP_bin999,Semi-Arid Plateaux,51.2,0.17,0,1.446675,35.58228351,1417,0.941606097,328,4573,7,7,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Haliscomenobacter,NA,Bacteroidota
TP_bin1036,Taiga Plains,90.79,0.6,0,1.620214,53.71129987,1501,0.958438824,153,15863,31,17,1,1,1,medium,Bacteria,Bacteroidota,Bacteroidia,UBA7662,UBA7662,SYHX01,NA,Bacteroidota
TP_bin1037,Taiga Plains,71.43,1.46,0,1.754348,66.39874187,1969,0.924080057,307,6251,29,17,0,0,0,medium,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,NA,NA,Cyanobacteria
TP_bin1055,Taiga Plains,67.24,0,0,2.624585,45.5020127,2765,0.903774501,526,5334,17,11,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,NA,Bacteroidota
TP_bin1066,Taiga Plains,65.83,0,0,2.54392,56.22566747,2510,0.897108007,244,13682,33,15,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Aquidulcibacter,NA,Alphaproteobacteria
TP_bin1082,Taiga Plains,96.29,0,0,1.221211,25.93311066,1182,0.918336798,69,32264,31,20,0,0,0,high,Bacteria,Proteobacteria,Alphaproteobacteria,Bin98,NA,NA,NA,Alphaproteobacteria
TP_bin112,Taiga Plains,95.26,4.5,0,1.372818,34.84948478,1438,0.9041417,121,19912,37,20,0,2,1,high,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,NA,NA,Alphaproteobacteria
TP_bin118,Taiga Plains,97.14,0.03,0,2.879486,35.58617753,2576,0.941141579,67,88397,31,19,1,0,0,high,Bacteria,Bacteroidota,Bacteroidia,AKYH767,UBA4408,NA,NA,Bacteroidota
TP_bin153,Taiga Plains,90.11,0.06,0,0.944691,33.25362473,1030,0.933837625,93,12301,28,17,1,2,1,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Midichloriaceae,NA,NA,Alphaproteobacteria
TP_bin159,Taiga Plains,62.95,1.83,0,0.528757,39.97450625,624,0.924899339,78,7790,35,19,1,0,0,medium,Bacteria,Patescibacteria,Saccharimonadia,NA,NA,NA,NA,Patescibacteria
TP_bin165,Taiga Plains,89.73,2.05,0,5.557985,65.03376673,5002,0.905725006,588,13394,47,18,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Tous-C4FEB,NA,Verrucomicrobiota/_A
TP_bin20,Taiga Plains,71.86,0.93,0,1.489316,55.04406049,1673,0.951589857,224,7657,15,12,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans,NA,Gammaproteobacteria
TP_bin22,Taiga Plains,74.45,1.68,0,3.048742,70.35849541,3120,0.919463503,579,5784,27,16,0,0,0,medium,Bacteria,Desulfobacterota_B,Binatia,UBA12015,NA,NA,NA,Desulfobacterota/_B
TP_bin229,Taiga Plains,51.2,0.88,0,0.77886,45.98965154,830,0.955750713,115,8148,17,12,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Rhodoluna,NA,Actinobacteriota
TP_bin248,Taiga Plains,97.36,0,0,1.751151,59.28198082,1854,0.968004472,138,18618,33,17,1,1,1,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA2463,NA,Gammaproteobacteria
TP_bin249,Taiga Plains,94.8,1.19,0,3.237015,37.30337981,2950,0.893955697,296,16299,30,17,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,AKYH767,B-17BO,UBA2475,NA,Bacteroidota
TP_bin250,Taiga Plains,71.52,0.25,0,1.645325,69.17691034,1926,0.93382037,289,6599,23,15,1,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Rhodoglobus,NA,Actinobacteriota
TP_bin254,Taiga Plains,97.75,0,0,2.201748,41.25762803,2028,0.96158643,171,17889,27,16,1,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA952,NA,Bacteroidota
TP_bin263,Taiga Plains,96.92,0.68,0,1.710578,41.85684605,1575,0.896049172,99,25219,40,19,1,0,0,high,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,UBA6821,NA,NA,Verrucomicrobiota/_A
TP_bin266,Taiga Plains,62.07,0,0,1.808341,58.77718859,2032,0.912460095,384,4985,14,9,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Alsobacter,NA,Alphaproteobacteria
TP_bin288,Taiga Plains,94.08,3.45,0,2.98272,66.45776338,2557,0.916451762,270,16286,44,19,2,2,1,high,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,UBA1268,NA,NA,Planctomycetota
TP_bin333,Taiga Plains,55.67,1.72,0,1.896545,37.4346509,1741,0.950937099,200,13207,17,11,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,NA,Bacteroidota
TP_bin338,Taiga Plains,76.85,0,0,0.612493,52.16794314,669,0.884960318,57,12195,35,18,2,2,1,medium,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA2163,OLB19,NA,Patescibacteria
TP_bin340,Taiga Plains,50.97,0,0,2.019665,65.80447748,2166,0.92455531,409,5073,14,8,0,0,1,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polaromonas,NA,Gammaproteobacteria
TP_bin35,Taiga Plains,55.58,0.58,0,0.963502,40.09789289,1123,0.935803973,215,4593,10,9,0,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,UBA11403,NA,Gammaproteobacteria
TP_bin352,Taiga Plains,96.74,0.62,0,3.14777,60.01470883,2981,0.92897861,161,34975,39,17,0,0,1,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,NA,NA,Gammaproteobacteria
TP_bin354,Taiga Plains,70.59,0,0,0.861355,55.25445374,966,0.908434966,147,6517,22,12,0,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,UBA1280,UBA6156,NA,NA,Alphaproteobacteria
TP_bin361,Taiga Plains,71.44,0.5,0,2.163118,49.4866207,2065,0.871491523,429,5378,15,11,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA,Bacteroidota
TP_bin376,Taiga Plains,58.4,0,0,1.187983,54.89859703,1217,0.925608363,143,10439,24,14,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,UBA6821,NA,NA,Verrucomicrobiota/_A
TP_bin39,Taiga Plains,58.15,0.57,0,2.252081,64.88967315,2201,0.928916855,498,4677,23,13,1,2,1,medium,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,UBA1268,NA,NA,Planctomycetota
TP_bin394,Taiga Plains,87.52,0,0,2.461331,48.15207707,2266,0.885762216,67,59321,31,16,0,1,1,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SG8-41,Ga0077527,NA,Gammaproteobacteria
TP_bin404,Taiga Plains,68.59,0,0,0.579258,40.02189007,636,0.9561836,101,6589,16,12,0,0,0,medium,Bacteria,Firmicutes,Bacilli,RFN20,CAG-826,UBA970,NA,Firmicutes/_A
TP_bin41,Taiga Plains,58.14,0.91,0,2.243683,37.56840873,2243,0.895329242,514,4541,20,15,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Catalimonadaceae,NA,NA,Bacteroidota
TP_bin426,Taiga Plains,64.55,0,0,0.469504,36.1029938,557,0.895378953,70,7443,33,20,1,0,0,medium,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA9973,MFUC01,NA,Patescibacteria
TP_bin454,Taiga Plains,89.21,0.86,0,1.468112,62.4253463,1562,0.948461698,185,10387,29,17,1,0,0,medium,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Sep-70,NA,NA,Actinobacteriota
TP_bin466,Taiga Plains,78.49,0,0,2.529174,61.83390308,2532,0.898756274,457,6194,26,15,0,1,0,medium,Bacteria,Chloroflexota,UBA2235,UBA12225,UBA12225,UBA12225,UBA12225 sp002347925,Chloroflexota
TP_bin473,Taiga Plains,68.34,2.04,0,2.080417,56.68334762,2065,0.914099914,300,8587,23,12,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,UBA1315,NA,Verrucomicrobiota/_A
TP_bin474,Taiga Plains,53.45,1.72,0,1.265535,63.87851778,1385,0.938060188,262,5175,10,9,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,NA,NA,NA,Verrucomicrobiota/_A
TP_bin479,Taiga Plains,59.48,0,0,1.714939,54.10064148,1781,0.914631366,229,8778,14,11,1,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,UBA6136,UBA6136 sp007280285,Gammaproteobacteria
TP_bin509,Taiga Plains,65.72,0.81,0,2.329573,62.45857073,2430,0.882711123,467,5372,24,12,1,0,0,medium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,NA,NA,Alphaproteobacteria
TP_bin522,Taiga Plains,59.93,0,0,1.549032,65.63776604,1668,0.924608401,335,4866,25,15,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,FW305-bin1,NA,NA,Actinobacteriota
TP_bin53,Taiga Plains,72.04,0,0,1.40801,35.78284245,1395,0.948011733,249,6284,9,7,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Bacteroidota
TP_bin556,Taiga Plains,96.7,1.1,0,1.871679,53.13160002,1866,0.909409145,52,64830,40,20,1,0,0,high,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UBA3002,UBA6189,NA,Alphaproteobacteria
TP_bin557,Taiga Plains,52.04,1.72,0,3.040536,35.13808092,3215,0.863950303,598,5321,25,14,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Emticicia,NA,Bacteroidota
TP_bin559,Taiga Plains,73.94,0.16,0,1.633886,40.2312034,1624,0.949879,254,7490,15,12,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,SXYR01,NA,Bacteroidota
TP_bin57,Taiga Plains,76.36,0.03,0,1.185814,54.1455068,1293,0.953124183,167,9013,25,17,1,0,0,medium,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,UBA954,UBA954 sp002293155,Gammaproteobacteria
TP_bin59,Taiga Plains,54.48,0,0,1.395711,35.02680713,1440,0.907568257,319,4573,10,8,1,1,1,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UKL13-3,NA,NA,Bacteroidota
TP_bin609,Taiga Plains,84.9,0,0,2.02457,34.16888524,2082,0.905908415,224,11262,29,18,1,2,1,medium,Bacteria,Cyanobacteria,Vampirovibrionia,Caenarcaniphilales,LMEP-6097,NA,NA,Cyanobacteria
TP_bin621,Taiga Plains,79.15,8.93,0,2.107632,34.152594,2111,0.923428283,376,6274,19,12,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pelobium,NA,Bacteroidota
TP_bin645,Taiga Plains,57.02,0,0,0.651573,53.83771274,715,0.954212345,106,7002,17,14,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,NA,NA,Actinobacteriota
TP_bin648,Taiga Plains,54.78,0,0,2.131561,51.43742074,2030,0.929890348,386,5954,11,8,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,SXYR01,NA,Bacteroidota
TP_bin649,Taiga Plains,73.7,0,0,3.093899,46.10289476,3078,0.90616662,635,5264,28,18,1,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,M3007,NA,Bacteroidota
TP_bin657,Taiga Plains,54.83,3.45,0,2.005527,58.52436791,2063,0.924270778,424,4934,13,8,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,UBA956,NA,Verrucomicrobiota/_A
TP_bin718,Taiga Plains,87.91,0.95,0,2.366264,36.68314271,2238,0.942706731,231,15674,33,16,1,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UKL13-3,B1,NA,Bacteroidota
TP_bin729,Taiga Plains,70.49,1.75,0,1.110193,55.98738237,1149,0.950559047,128,11065,28,12,1,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Rhodoluna,NA,Actinobacteriota
TP_bin738,Taiga Plains,54.11,3.43,0,1.482937,57.01941485,1597,0.928728597,346,4400,9,8,0,0,0,medium,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,UBA1315,NA,Verrucomicrobiota/_A
TP_bin744,Taiga Plains,51.78,1.75,0,0.904964,48.96747274,969,0.951178168,137,7403,27,14,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Rhodoluna,NA,Actinobacteriota
TP_bin750,Taiga Plains,75.4,0.63,0,2.410363,30.39612706,2427,0.900125832,382,7417,28,17,0,0,0,medium,Bacteria,Bacteroidota,Bacteroidia,NS11-12g,UKL13-3,NA,NA,Bacteroidota
TP_bin765,Taiga Plains,62.17,0,0,2.452082,47.01682081,2597,0.900147303,482,5439,20,13,0,0,0,medium,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,NA,NA,NA,Bdellovibrionota/_C
TP_bin787,Taiga Plains,61.09,0,0,1.3663,63.74002781,1563,0.95884652,283,4969,20,11,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,S36-B12,UBA10649,NA,Actinobacteriota
TP_bin796,Taiga Plains,56.9,0,0,0.762342,41.2098507,817,0.9602475,90,11834,17,6,0,0,0,medium,Bacteria,Actinobacteriota,Actinomycetia,Nanopelagicales,Nanopelagicaceae,Nanopelagicus,NA,Actinobacteriota
